# ms1-new-2-ms2-1579-ms3-1302-ms4-1084-0001 - Peak List - Sample O23
375.255773336	448.000000000
385.229102701	256.000000000
401.231750918	448.000000000
519.345724829	448.000000000
650.216854884	320.000000000
709.556978101	9280.000000000
711.550813088	576.000000000
738.729090065	256.000000000
839.630159402	384.000000000
856.695469911	448.000000000
868.552632275	384.000000000
1015.734807905	320.000000000
1042.648783759	768.000000000
