# ms1-new-2-ms2-1579-ms3-1084-0001 - Peak List - Sample O23
420.236782157	384.000000000
491.260897712	384.000000000
668.521744226	640.000000000
709.514773233	16064.000000000
710.539104022	2432.000000000
737.580452538	85.333335876
783.568835471	665.599975586
839.578714684	2048.000000000
841.507875928	1024.000000000
857.553472574	3840.000000000
